Test - BI (Search)
1 de agosto de 2026 - 31 de agosto de 2026
Día,Campaña,Tipo de campaña,Estado de la campaña,Red (con asociados de búsqueda),Tipo de estrategia de oferta de la campaña,Impr.,Clics,Conversiones,Valor de conv.,Código de moneda,Costo
2026-08-19,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,535",92,1.00,17.90,USD,24.50
2026-08-19,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"8,124",336,8.06,"377,858.64",USD,179.23
2026-08-19,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,21,4,0.00,0.00,USD,0.04
2026-08-19,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,25,0,0.00,0.00,USD,0.00
2026-08-19,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"29,774",483,0.00,0.00,USD,15.48
2026-08-19,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,23,1,0.00,0.00,USD,0.03
2026-08-19,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,7,0,0.00,0.00,USD,0.00
2026-08-19,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"12,494",408,0.00,0.00,USD,11.38
2026-08-19,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,49,1,0.00,0.00,USD,0.04
2026-08-19,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,40,1,0.00,0.00,USD,0.02
2026-08-20,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,246","4,962",350.61,"20,117.54",USD,457.11
2026-08-20,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,083",541,36.02,"1,694.74",USD,152.49
2026-08-20,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,635,139,0.70,"78,566.80",USD,60.14
2026-08-20,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"9,844",357,0.00,0.00,USD,48.45
2026-08-20,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,290",631,19.68,"1,755.44",USD,57.12
2026-08-20,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,420",104,0.00,0.00,USD,26.24
2026-08-20,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,934,181,4.89,377.55,USD,7.42
2026-08-20,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,938,225,6.00,305.40,USD,24.36
2026-08-20,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,233",304,2.31,7.54,USD,160.02
2026-08-20,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,7,1,0.00,0.00,USD,0.02
2026-08-20,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,7,0,0.00,0.00,USD,0.00
2026-08-20,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,3,0,0.00,0.00,USD,0.00
2026-08-20,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"16,413",227,0.00,0.00,USD,9.26
2026-08-20,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,120,4,0.00,0.00,USD,0.06
2026-08-20,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"12,960",430,0.00,0.00,USD,11.43
2026-08-20,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,22,0,0.00,0.00,USD,0.00
2026-08-20,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,56,2,0.00,0.00,USD,0.09
2026-08-20,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,5,0,0.00,0.00,USD,0.00
2026-08-21,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,062","3,104",70.50,"5,249.45",USD,408.61
2026-08-21,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,144",321,10.73,564.08,USD,106.70
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,698",259,1.87,"33,634.58",USD,80.27
2026-08-21,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"11,092",352,1.00,"18,884.71",USD,48.67
2026-08-21,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,108,7,0.07,"20,676.28",USD,1.08
2026-08-21,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,200",524,11.51,"1,028.91",USD,52.39
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,430",191,1.00,"7,200.00",USD,54.26
2026-08-21,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,737,118,0.00,0.00,USD,5.65
2026-08-21,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,693,122,6.09,614.47,USD,22.31
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,651",352,17.08,"406,614.98",USD,180.93
2026-08-21,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,10,0,0.00,0.00,USD,0.00
2026-08-21,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,3,0,0.00,0.00,USD,0.00
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,99,1,0.00,0.00,USD,0.06
2026-08-21,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"18,683",314,0.00,0.00,USD,13.25
2026-08-21,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,7,0,0.00,0.00,USD,0.00
2026-08-21,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,36,2,0.00,0.00,USD,0.02
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,5,0,0.00,0.00,USD,0.00
2026-08-21,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"8,563",217,0.00,0.00,USD,5.22
2026-08-21,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,9,0,0.00,0.00,USD,0.00
2026-08-21,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,36,0,0.00,0.00,USD,0.00
2026-08-22,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"5,721","3,727",176.73,"12,001.69",USD,486.57
2026-08-22,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,588",443,19.37,835.33,USD,152.60
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,759,176,6.42,"304,713.94",USD,78.27
2026-08-22,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"9,754",506,8.94,"451,207.64",USD,47.13
2026-08-22,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,656",442,26.30,"8,201,477.83",USD,93.09
2026-08-22,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,746,539,32.09,"2,429.85",USD,56.31
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,948",362,17.05,"1,354,123.57",USD,124.83
2026-08-22,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"3,588",373,6.31,283.65,USD,25.25
2026-08-22,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,560,96,4.10,272.04,USD,22.96
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,908",467,7.03,"113,265.17",USD,239.58
2026-08-22,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,10,2,0.00,0.00,USD,0.02
2026-08-22,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,11,1,0.00,0.00,USD,0.02
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,36,0,0.00,0.00,USD,0.00
2026-08-22,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"42,025",970,1.00,"36,000.00",USD,31.55
2026-08-22,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,51,4,0.00,0.00,USD,0.10
2026-08-22,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,15,1,0.00,0.00,USD,0.01
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,4,0,0.00,0.00,USD,0.00
2026-08-22,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"12,885",430,0.00,0.00,USD,12.34
2026-08-22,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,3,0,0.00,0.00,USD,0.00
2026-08-22,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,27,1,0.00,0.00,USD,0.03
2026-08-23,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,397","4,457",152.82,"10,365.56",USD,451.29
2026-08-23,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,276",442,15.03,701.67,USD,102.20
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,408",252,2.75,"273,272.65",USD,72.73
2026-08-23,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"9,772",836,2.50,"90,000.00",USD,49.16
2026-08-23,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,079",329,3.62,"1,004,686.21",USD,58.98
2026-08-23,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,835,547,25.51,"2,035.93",USD,60.68
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"3,503",322,4.68,"459,941.20",USD,100.45
2026-08-23,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,749",224,7.75,560.00,USD,11.11
2026-08-23,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,901,140,7.91,683.46,USD,23.41
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,757",445,13.26,"508,884.49",USD,233.94
2026-08-23,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,10,0,0.00,0.00,USD,0.00
2026-08-23,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,2,0,0.00,0.00,USD,0.00
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,62,0,0.00,0.00,USD,0.00
2026-08-23,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"81,410","1,070",0.00,0.00,USD,20.97
2026-08-23,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,90,1,0.00,0.00,USD,0.02
2026-08-23,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,26,0,0.00,0.00,USD,0.00
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,6,0,0.00,0.00,USD,0.00
2026-08-23,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"17,620",492,0.00,0.00,USD,11.77
2026-08-23,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,14,0,0.00,0.00,USD,0.00
2026-08-23,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,28,0,0.00,0.00,USD,0.00
2026-08-24,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,538","2,337",26.96,"1,700.91",USD,369.67
2026-08-24,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,801",176,1.50,119.50,USD,76.92
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,848,153,0.00,0.00,USD,54.22
2026-08-24,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"3,749",218,0.00,0.00,USD,20.74
2026-08-24,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,792,136,4.15,0.00,USD,23.41
2026-08-24,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,477",556,3.00,299.85,USD,63.37
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,028",115,0.59,"21,278.09",USD,34.78
2026-08-24,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,858,128,1.00,49.50,USD,5.57
2026-08-24,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,407,43,5.00,446.15,USD,20.12
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"6,574",303,7.25,"90,153.96",USD,160.33
2026-08-24,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,17,0,0.00,0.00,USD,0.00
2026-08-24,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,17,0,0.00,0.00,USD,0.00
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,101,0,0.00,0.00,USD,0.00
2026-08-24,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"16,857",183,0.00,0.00,USD,5.15
2026-08-24,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,64,3,0.00,0.00,USD,0.09
2026-08-24,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,34,2,0.00,0.00,USD,0.02
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,8,0,0.00,0.00,USD,0.00
2026-08-24,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"4,964",57,0.00,0.00,USD,1.15
2026-08-24,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,8,0,0.00,0.00,USD,0.00
2026-08-24,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,39,2,0.00,0.00,USD,0.07
2026-08-25,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"4,666","2,257",26.43,"1,994.19",USD,389.11
2026-08-25,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,125",134,0.02,2.05,USD,55.42
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,712,144,0.34,"39,249.34",USD,54.45
2026-08-25,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"5,732",220,0.00,0.00,USD,25.80
2026-08-25,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,782,143,7.66,"185,257.05",USD,31.60
2026-08-25,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,103",721,12.37,918.27,USD,56.38
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,584",105,1.00,"36,000.00",USD,37.48
2026-08-25,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,008",119,1.00,109.50,USD,6.00
2026-08-25,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,921,80,2.00,99.00,USD,23.01
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"7,724",326,14.81,"866,868.16",USD,159.75
2026-08-25,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,11,1,0.00,0.00,USD,0.01
2026-08-25,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,15,0,0.00,0.00,USD,0.00
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,62,2,0.00,0.00,USD,0.02
2026-08-25,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"14,525",193,0.00,0.00,USD,6.67
2026-08-25,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,44,1,0.00,0.00,USD,0.04
2026-08-25,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,46,1,0.00,0.00,USD,0.02
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,3,0,0.00,0.00,USD,0.00
2026-08-25,EC_OTT_PERF_GOOGLE ADS_Deportes-TRAF_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"7,311",262,0.00,0.00,USD,7.20
2026-08-25,EC_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads_2025,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,14,0,0.00,0.00,USD,0.00
2026-08-25,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_COMP_Search Ads _,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,83,1,0.00,0.00,USD,0.10
2026-08-25,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar clics,33,0,0.00,0.00,USD,0.00
2026-08-26,PE_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"5,982","3,055",33.23,"2,304.03",USD,401.48
2026-08-26,PE_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"1,248",161,3.00,196.80,USD,52.37
2026-08-26,CL_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,563,126,3.37,"85,332.10",USD,53.76
2026-08-26,CL_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"13,286",668,5.99,"97,782.16",USD,83.40
2026-08-26,CO_OTT_PERF_GOOGLE ADS_Deportes-CONV__Search Ads _PROSP,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"2,053",357,24.73,"4,538,652.05",USD,74.03
